TRG_sub,hemi,label_name,network_name,dice_coeff,dataset
101410,rh,spls,DefaultA,0.160649819494585,HCP_replication
101410,lh,spls,DefaultB,0,HCP_replication
101410,rh,spls,DefaultB,0,HCP_replication
101410,lh,spls,DefaultC,0,HCP_replication
101410,rh,spls,DefaultC,0.207563764291996,HCP_replication
101410,lh,spls,DorsalAttentionA,0.117241379310345,HCP_replication
101410,rh,spls,DorsalAttentionA,0.399057344854674,HCP_replication
101410,lh,spls,DorsalAttentionB,0,HCP_replication
101410,rh,spls,DorsalAttentionB,0,HCP_replication
101410,lh,spls,SomatomotorA,0,HCP_replication
101410,rh,spls,SomatomotorA,0,HCP_replication
101410,lh,spls,SomatomotorB,0,HCP_replication
101410,rh,spls,SomatomotorB,0,HCP_replication
101410,lh,spls,TemporalParietal,0,HCP_replication
101410,rh,spls,TemporalParietal,0,HCP_replication
101410,lh,spls,VentralAttentionA,0,HCP_replication
101410,rh,spls,VentralAttentionA,0,HCP_replication
101410,lh,spls,VentralAttentionB,0.674757281553398,HCP_replication
101410,rh,spls,VentralAttentionB,0,HCP_replication
101410,lh,spls,VisualA,0,HCP_replication
101410,rh,spls,VisualA,0.00782013685239492,HCP_replication
101410,lh,spls,VisualB,0,HCP_replication
101410,rh,spls,VisualB,0,HCP_replication
101410,lh,spls,VisualC,0,HCP_replication
101410,rh,spls,VisualC,0,HCP_replication
101410,lh,ifrms,Auditory,0,HCP_replication
101410,rh,ifrms,Auditory,0,HCP_replication
101410,lh,ifrms,ControlA,0,HCP_replication
101410,rh,ifrms,ControlA,0,HCP_replication
101410,lh,ifrms,ControlB,0,HCP_replication
101410,rh,ifrms,ControlB,0.504201680672269,HCP_replication
101410,lh,ifrms,ControlC,0,HCP_replication
101410,rh,ifrms,ControlC,0.126315789473684,HCP_replication
101410,lh,ifrms,DefaultA,0,HCP_replication
101410,rh,ifrms,DefaultA,0.0652173913043478,HCP_replication
101410,lh,ifrms,DefaultB,1,HCP_replication
101410,rh,ifrms,DefaultB,0.719424460431655,HCP_replication
101410,lh,ifrms,DefaultC,0,HCP_replication
101410,rh,ifrms,DefaultC,0,HCP_replication
101410,lh,ifrms,DorsalAttentionA,0,HCP_replication
101410,rh,ifrms,DorsalAttentionA,0,HCP_replication
101410,lh,ifrms,DorsalAttentionB,0,HCP_replication
101410,rh,ifrms,DorsalAttentionB,0,HCP_replication
101410,lh,ifrms,SomatomotorA,0,HCP_replication
101410,rh,ifrms,SomatomotorA,0,HCP_replication
101410,lh,ifrms,SomatomotorB,0,HCP_replication
101410,rh,ifrms,SomatomotorB,0,HCP_replication
101410,lh,ifrms,TemporalParietal,0,HCP_replication
101410,rh,ifrms,TemporalParietal,0,HCP_replication
101410,lh,ifrms,VentralAttentionA,0,HCP_replication
101410,rh,ifrms,VentralAttentionA,0,HCP_replication
101410,lh,ifrms,VentralAttentionB,0,HCP_replication
101410,rh,ifrms,VentralAttentionB,0,HCP_replication
101410,lh,ifrms,VisualA,0,HCP_replication
101410,rh,ifrms,VisualA,0,HCP_replication
101410,lh,ifrms,VisualB,0,HCP_replication
101410,rh,ifrms,VisualB,0,HCP_replication
101410,lh,ifrms,VisualC,0,HCP_replication
101410,rh,ifrms,VisualC,0,HCP_replication
101915,lh,spls,Auditory,0,HCP_replication
101915,rh,spls,Auditory,0,HCP_replication
101915,lh,spls,ControlA,0,HCP_replication
101915,rh,spls,ControlA,0,HCP_replication
101915,lh,spls,ControlB,0.0196353436185133,HCP_replication
101915,rh,spls,ControlB,0.10427807486631,HCP_replication
101915,lh,spls,ControlC,0,HCP_replication
101915,rh,spls,ControlC,0,HCP_replication
101915,lh,spls,DefaultA,0.987087517934003,HCP_replication
101915,rh,spls,DefaultA,0.947290274684484,HCP_replication
101915,lh,spls,DefaultB,0,HCP_replication
101915,rh,spls,DefaultB,0.0863697705802969,HCP_replication
101915,lh,spls,DefaultC,0.0306834030683403,HCP_replication
101915,rh,spls,DefaultC,0,HCP_replication
101915,lh,spls,DorsalAttentionA,0,HCP_replication
101915,rh,spls,DorsalAttentionA,0,HCP_replication
101915,lh,spls,DorsalAttentionB,0,HCP_replication
101915,rh,spls,DorsalAttentionB,0,HCP_replication
101915,lh,spls,SomatomotorA,0,HCP_replication
101915,rh,spls,SomatomotorA,0,HCP_replication
101915,lh,spls,SomatomotorB,0,HCP_replication
101915,rh,spls,SomatomotorB,0,HCP_replication
101915,lh,spls,TemporalParietal,0,HCP_replication
101915,rh,spls,TemporalParietal,0,HCP_replication
101915,lh,spls,VentralAttentionA,0,HCP_replication
101915,rh,spls,VentralAttentionA,0,HCP_replication
101915,lh,spls,VentralAttentionB,0,HCP_replication
101915,rh,spls,VentralAttentionB,0,HCP_replication
101915,lh,spls,VisualA,0,HCP_replication
101915,rh,spls,VisualA,0,HCP_replication
101915,lh,spls,VisualB,0,HCP_replication
101915,rh,spls,VisualB,0,HCP_replication
101915,lh,spls,VisualC,0,HCP_replication
101915,rh,spls,VisualC,0,HCP_replication
101915,lh,ifrms,Auditory,0,HCP_replication
101915,rh,ifrms,Auditory,0,HCP_replication
101915,lh,ifrms,ControlA,0,HCP_replication
101915,rh,ifrms,ControlA,0,HCP_replication
101915,lh,ifrms,ControlB,0.928104575163399,HCP_replication
101915,rh,ifrms,ControlB,0.422360248447205,HCP_replication
101915,lh,ifrms,ControlC,0.0930232558139535,HCP_replication
101915,rh,ifrms,ControlC,0.0461538461538462,HCP_replication
101915,lh,ifrms,DefaultA,0,HCP_replication
101915,rh,ifrms,DefaultA,0.663157894736842,HCP_replication
101915,lh,ifrms,DefaultB,0.157303370786517,HCP_replication
101915,rh,ifrms,DefaultB,0.350649350649351,HCP_replication
101915,lh,ifrms,DefaultC,0,HCP_replication
101915,rh,ifrms,DefaultC,0,HCP_replication
101915,lh,ifrms,DorsalAttentionA,0,HCP_replication
101915,rh,ifrms,DorsalAttentionA,0,HCP_replication
101915,lh,ifrms,DorsalAttentionB,0,HCP_replication
101915,rh,ifrms,DorsalAttentionB,0,HCP_replication
101915,lh,ifrms,SomatomotorA,0,HCP_replication
101915,rh,ifrms,SomatomotorA,0,HCP_replication
101915,lh,ifrms,SomatomotorB,0,HCP_replication
101915,rh,ifrms,SomatomotorB,0,HCP_replication
101915,lh,ifrms,TemporalParietal,0,HCP_replication
101915,rh,ifrms,TemporalParietal,0,HCP_replication
101915,lh,ifrms,VentralAttentionA,0,HCP_replication
101915,rh,ifrms,VentralAttentionA,0,HCP_replication
101915,lh,ifrms,VentralAttentionB,0,HCP_replication
101915,rh,ifrms,VentralAttentionB,0,HCP_replication
101915,lh,ifrms,VisualA,0,HCP_replication
101915,rh,ifrms,VisualA,0,HCP_replication
101915,lh,ifrms,VisualB,0,HCP_replication
101915,rh,ifrms,VisualB,0,HCP_replication
101915,lh,ifrms,VisualC,0,HCP_replication
101915,rh,ifrms,VisualC,0,HCP_replication
102008,lh,spls,Auditory,0,HCP_replication
102008,rh,spls,Auditory,0,HCP_replication
102008,lh,spls,ControlA,0,HCP_replication
102008,rh,spls,ControlA,0,HCP_replication
102008,lh,spls,ControlB,0,HCP_replication
102008,rh,spls,ControlB,0,HCP_replication
102008,lh,spls,ControlC,0,HCP_replication
102008,rh,spls,ControlC,0.167364016736402,HCP_replication
102008,lh,spls,DefaultA,0.828187919463087,HCP_replication
102008,rh,spls,DefaultA,0.919585594474593,HCP_replication
102008,lh,spls,DefaultB,0.453498671390611,HCP_replication
102008,rh,spls,DefaultB,0.0358744394618834,HCP_replication
102008,lh,spls,DefaultC,0,HCP_replication
102008,rh,spls,DefaultC,0.0755711775043937,HCP_replication
102008,lh,spls,DorsalAttentionA,0,HCP_replication
102008,rh,spls,DorsalAttentionA,0,HCP_replication
102008,lh,spls,DorsalAttentionB,0,HCP_replication
102008,rh,spls,DorsalAttentionB,0,HCP_replication
102008,lh,spls,SomatomotorA,0,HCP_replication
102008,rh,spls,SomatomotorA,0,HCP_replication
102008,lh,spls,SomatomotorB,0,HCP_replication
102008,rh,spls,SomatomotorB,0,HCP_replication
102008,lh,spls,TemporalParietal,0,HCP_replication
102008,rh,spls,TemporalParietal,0,HCP_replication
102008,lh,spls,VentralAttentionA,0,HCP_replication
102008,rh,spls,VentralAttentionA,0,HCP_replication
102008,lh,spls,VentralAttentionB,0,HCP_replication
102008,rh,spls,VentralAttentionB,0,HCP_replication
102008,lh,spls,VisualA,0,HCP_replication
102008,rh,spls,VisualA,0,HCP_replication
102008,lh,spls,VisualB,0,HCP_replication
102008,rh,spls,VisualB,0,HCP_replication
102008,lh,spls,VisualC,0,HCP_replication
102008,rh,spls,VisualC,0,HCP_replication
102008,lh,ifrms,Auditory,0,HCP_replication
102008,rh,ifrms,Auditory,0,HCP_replication
102008,lh,ifrms,ControlA,0,HCP_replication
102008,rh,ifrms,ControlA,0,HCP_replication
102008,lh,ifrms,ControlB,0.72,HCP_replication
102008,rh,ifrms,ControlB,0.379310344827586,HCP_replication
102008,lh,ifrms,ControlC,0.413223140495868,HCP_replication
102008,rh,ifrms,ControlC,0.471544715447154,HCP_replication
102008,lh,ifrms,DefaultA,0.300884955752212,HCP_replication
102008,rh,ifrms,DefaultA,0.627737226277372,HCP_replication
102008,lh,ifrms,DefaultB,0,HCP_replication
102008,rh,ifrms,DefaultB,0,HCP_replication
102008,lh,ifrms,DefaultC,0,HCP_replication
102008,rh,ifrms,DefaultC,0,HCP_replication
102008,lh,ifrms,DorsalAttentionA,0,HCP_replication
102008,rh,ifrms,DorsalAttentionA,0,HCP_replication
102008,lh,ifrms,DorsalAttentionB,0,HCP_replication
102008,rh,ifrms,DorsalAttentionB,0,HCP_replication
102008,lh,ifrms,SomatomotorA,0,HCP_replication
102008,rh,ifrms,SomatomotorA,0,HCP_replication
102008,lh,ifrms,SomatomotorB,0,HCP_replication
102008,rh,ifrms,SomatomotorB,0,HCP_replication
102008,lh,ifrms,TemporalParietal,0,HCP_replication
102008,rh,ifrms,TemporalParietal,0,HCP_replication
102008,lh,ifrms,VentralAttentionA,0,HCP_replication
102008,rh,ifrms,VentralAttentionA,0,HCP_replication
102008,lh,ifrms,VentralAttentionB,0,HCP_replication
102008,rh,ifrms,VentralAttentionB,0,HCP_replication
102008,lh,ifrms,VisualA,0,HCP_replication
102008,rh,ifrms,VisualA,0,HCP_replication
102008,lh,ifrms,VisualB,0,HCP_replication
102008,rh,ifrms,VisualB,0,HCP_replication
102008,lh,ifrms,VisualC,0,HCP_replication
102008,rh,ifrms,VisualC,0,HCP_replication
102311,lh,spls,Auditory,0,HCP_replication
102311,rh,spls,Auditory,0,HCP_replication
102311,lh,spls,ControlA,0,HCP_replication
102311,rh,spls,ControlA,0,HCP_replication
102311,lh,spls,ControlB,0.0524781341107872,HCP_replication
102311,rh,spls,ControlB,0.689502762430939,HCP_replication
102311,lh,spls,ControlC,0,HCP_replication
102311,rh,spls,ControlC,0.0557377049180328,HCP_replication
102311,lh,spls,DefaultA,0.631147540983607,HCP_replication
102311,rh,spls,DefaultA,0.61610268378063,HCP_replication
102311,lh,spls,DefaultB,0.677227722772277,HCP_replication
102311,rh,spls,DefaultB,0,HCP_replication
102311,lh,spls,DefaultC,0,HCP_replication
102311,rh,spls,DefaultC,0,HCP_replication
102311,lh,spls,DorsalAttentionA,0,HCP_replication
102311,rh,spls,DorsalAttentionA,0,HCP_replication
102311,lh,spls,DorsalAttentionB,0,HCP_replication
102311,rh,spls,DorsalAttentionB,0,HCP_replication
102311,lh,spls,SomatomotorA,0,HCP_replication
102311,rh,spls,SomatomotorA,0,HCP_replication
102311,lh,spls,SomatomotorB,0,HCP_replication
102311,rh,spls,SomatomotorB,0,HCP_replication
102311,lh,spls,TemporalParietal,0,HCP_replication
102311,rh,spls,TemporalParietal,0,HCP_replication
102311,lh,spls,VentralAttentionA,0,HCP_replication
102311,rh,spls,VentralAttentionA,0,HCP_replication
102311,lh,spls,VentralAttentionB,0,HCP_replication
102311,rh,spls,VentralAttentionB,0,HCP_replication
102311,lh,spls,VisualA,0,HCP_replication
102311,rh,spls,VisualA,0,HCP_replication
102311,lh,spls,VisualB,0,HCP_replication
102311,rh,spls,VisualB,0,HCP_replication
102311,lh,spls,VisualC,0,HCP_replication
102311,rh,spls,VisualC,0,HCP_replication
102311,lh,ifrms,Auditory,0,HCP_replication
102311,rh,ifrms,Auditory,0,HCP_replication
102311,lh,ifrms,ControlA,0,HCP_replication
102311,rh,ifrms,ControlA,0,HCP_replication
102311,lh,ifrms,ControlB,0.730769230769231,HCP_replication
102311,rh,ifrms,ControlB,0.776859504132231,HCP_replication
102311,lh,ifrms,ControlC,0,HCP_replication
102311,rh,ifrms,ControlC,0,HCP_replication
102311,lh,ifrms,DefaultA,0.595744680851064,HCP_replication
102311,rh,ifrms,DefaultA,0.52,HCP_replication
102311,lh,ifrms,DefaultB,0,HCP_replication
102311,rh,ifrms,DefaultB,0,HCP_replication
102311,lh,ifrms,DefaultC,0,HCP_replication
102311,rh,ifrms,DefaultC,0,HCP_replication
102311,lh,ifrms,DorsalAttentionA,0,HCP_replication
102311,rh,ifrms,DorsalAttentionA,0,HCP_replication
102311,lh,ifrms,DorsalAttentionB,0,HCP_replication
102311,rh,ifrms,DorsalAttentionB,0,HCP_replication
102311,lh,ifrms,SomatomotorA,0,HCP_replication
102311,rh,ifrms,SomatomotorA,0,HCP_replication
102311,lh,ifrms,SomatomotorB,0,HCP_replication
102311,rh,ifrms,SomatomotorB,0,HCP_replication
102311,lh,ifrms,TemporalParietal,0,HCP_replication
102311,rh,ifrms,TemporalParietal,0,HCP_replication
102311,lh,ifrms,VentralAttentionA,0,HCP_replication
102311,rh,ifrms,VentralAttentionA,0,HCP_replication
102311,lh,ifrms,VentralAttentionB,0,HCP_replication
102311,rh,ifrms,VentralAttentionB,0,HCP_replication
102311,lh,ifrms,VisualA,0,HCP_replication
102311,rh,ifrms,VisualA,0,HCP_replication
102311,lh,ifrms,VisualB,0,HCP_replication
102311,rh,ifrms,VisualB,0,HCP_replication
102311,lh,ifrms,VisualC,0,HCP_replication
102311,rh,ifrms,VisualC,0,HCP_replication
102513,lh,spls,Auditory,0,HCP_replication
102513,rh,spls,Auditory,0,HCP_replication
102513,lh,spls,ControlA,0,HCP_replication
102513,rh,spls,ControlA,0,HCP_replication
102513,lh,spls,ControlB,0,HCP_replication
102513,rh,spls,ControlB,0.0932475884244373,HCP_replication
102513,lh,spls,ControlC,0,HCP_replication
102513,rh,spls,ControlC,0,HCP_replication
102513,lh,spls,DefaultA,0.74235807860262,HCP_replication
102513,rh,spls,DefaultA,0.784836065573771,HCP_replication
102513,lh,spls,DefaultB,0.58128078817734,HCP_replication
102513,rh,spls,DefaultB,0.467700258397933,HCP_replication
102513,lh,spls,DefaultC,0,HCP_replication
102513,rh,spls,DefaultC,0,HCP_replication
102513,lh,spls,DorsalAttentionA,0,HCP_replication
102513,rh,spls,DorsalAttentionA,0,HCP_replication
102513,lh,spls,DorsalAttentionB,0,HCP_replication
102513,rh,spls,DorsalAttentionB,0,HCP_replication
102513,lh,spls,SomatomotorA,0,HCP_replication
102513,rh,spls,SomatomotorA,0,HCP_replication
102513,lh,spls,SomatomotorB,0,HCP_replication
102513,rh,spls,SomatomotorB,0,HCP_replication
102513,lh,spls,TemporalParietal,0,HCP_replication
102513,rh,spls,TemporalParietal,0,HCP_replication
102513,lh,spls,VentralAttentionA,0,HCP_replication
102513,rh,spls,VentralAttentionA,0,HCP_replication
102513,lh,spls,VentralAttentionB,0,HCP_replication
102513,rh,spls,VentralAttentionB,0,HCP_replication
102513,lh,spls,VisualA,0,HCP_replication
102513,rh,spls,VisualA,0,HCP_replication
102513,lh,spls,VisualB,0,HCP_replication
102513,rh,spls,VisualB,0,HCP_replication
102513,lh,spls,VisualC,0,HCP_replication
102513,rh,spls,VisualC,0,HCP_replication
102513,lh,ifrms,Auditory,0,HCP_replication
102513,rh,ifrms,Auditory,0,HCP_replication
102513,lh,ifrms,ControlA,0,HCP_replication
102513,rh,ifrms,ControlA,0,HCP_replication
102513,lh,ifrms,ControlB,0.372093023255814,HCP_replication
102513,rh,ifrms,ControlB,0.957831325301205,HCP_replication
102513,lh,ifrms,ControlC,0,HCP_replication
102513,rh,ifrms,ControlC,0.149732620320856,HCP_replication
102513,lh,ifrms,DefaultA,0.870967741935484,HCP_replication
102513,rh,ifrms,DefaultA,0,HCP_replication
102513,lh,ifrms,DefaultB,0,HCP_replication
102513,rh,ifrms,DefaultB,0,HCP_replication
102513,lh,ifrms,DefaultC,0,HCP_replication
102513,rh,ifrms,DefaultC,0,HCP_replication
102513,lh,ifrms,DorsalAttentionA,0,HCP_replication
102513,rh,ifrms,DorsalAttentionA,0,HCP_replication
102513,lh,ifrms,DorsalAttentionB,0,HCP_replication
102513,rh,ifrms,DorsalAttentionB,0,HCP_replication
102513,lh,ifrms,SomatomotorA,0,HCP_replication
102513,rh,ifrms,SomatomotorA,0,HCP_replication
102513,lh,ifrms,SomatomotorB,0,HCP_replication
102513,rh,ifrms,SomatomotorB,0,HCP_replication
102513,lh,ifrms,TemporalParietal,0,HCP_replication
102513,rh,ifrms,TemporalParietal,0,HCP_replication
102513,lh,ifrms,VentralAttentionA,0,HCP_replication
102513,rh,ifrms,VentralAttentionA,0,HCP_replication
102513,lh,ifrms,VentralAttentionB,0,HCP_replication
102513,rh,ifrms,VentralAttentionB,0,HCP_replication
102513,lh,ifrms,VisualA,0,HCP_replication
102513,rh,ifrms,VisualA,0,HCP_replication
102513,lh,ifrms,VisualB,0,HCP_replication
102513,rh,ifrms,VisualB,0,HCP_replication
102513,lh,ifrms,VisualC,0,HCP_replication
102513,rh,ifrms,VisualC,0,HCP_replication
102816,lh,spls,Auditory,0,HCP_replication
102816,rh,spls,Auditory,0,HCP_replication
102816,lh,spls,ControlA,0,HCP_replication
102816,rh,spls,ControlA,0,HCP_replication
102816,lh,spls,ControlB,0.0470588235294118,HCP_replication
102816,rh,spls,ControlB,0.587706146926537,HCP_replication
102816,lh,spls,ControlC,0,HCP_replication
102816,rh,spls,ControlC,0,HCP_replication
102816,lh,spls,DefaultA,0.784377542717657,HCP_replication
102816,rh,spls,DefaultA,0.570561456752656,HCP_replication
102816,lh,spls,DefaultB,0.496981891348089,HCP_replication
102816,rh,spls,DefaultB,0.308797127468582,HCP_replication
102816,lh,spls,DefaultC,0,HCP_replication
102816,rh,spls,DefaultC,0,HCP_replication
102816,lh,spls,DorsalAttentionA,0,HCP_replication
102816,rh,spls,DorsalAttentionA,0,HCP_replication
102816,lh,spls,DorsalAttentionB,0,HCP_replication
102816,rh,spls,DorsalAttentionB,0,HCP_replication
102816,lh,spls,SomatomotorA,0,HCP_replication
102816,rh,spls,SomatomotorA,0,HCP_replication
102816,lh,spls,SomatomotorB,0,HCP_replication
102816,rh,spls,SomatomotorB,0,HCP_replication
102816,lh,spls,TemporalParietal,0,HCP_replication
102816,rh,spls,TemporalParietal,0,HCP_replication
102816,lh,spls,VentralAttentionA,0,HCP_replication
102816,rh,spls,VentralAttentionA,0,HCP_replication
102816,lh,spls,VentralAttentionB,0,HCP_replication
102816,rh,spls,VentralAttentionB,0,HCP_replication
102816,lh,spls,VisualA,0,HCP_replication
102816,rh,spls,VisualA,0,HCP_replication
102816,lh,spls,VisualB,0,HCP_replication
102816,rh,spls,VisualB,0,HCP_replication
102816,lh,spls,VisualC,0,HCP_replication
102816,rh,spls,VisualC,0,HCP_replication
102816,lh,ifrms,Auditory,0,HCP_replication
102816,rh,ifrms,Auditory,0,HCP_replication
102816,lh,ifrms,ControlA,0,HCP_replication
102816,rh,ifrms,ControlA,0,HCP_replication
102816,lh,ifrms,ControlB,1,HCP_replication
102816,rh,ifrms,ControlB,0.895238095238095,HCP_replication
102816,lh,ifrms,ControlC,0,HCP_replication
102816,rh,ifrms,ControlC,0.318840579710145,HCP_replication
102816,lh,ifrms,DefaultA,0,HCP_replication
102816,rh,ifrms,DefaultA,0,HCP_replication
102816,lh,ifrms,DefaultB,0,HCP_replication
102816,rh,ifrms,DefaultB,0,HCP_replication
102816,lh,ifrms,DefaultC,0,HCP_replication
102816,rh,ifrms,DefaultC,0,HCP_replication
102816,lh,ifrms,DorsalAttentionA,0,HCP_replication
102816,rh,ifrms,DorsalAttentionA,0,HCP_replication
102816,lh,ifrms,DorsalAttentionB,0,HCP_replication
102816,rh,ifrms,DorsalAttentionB,0,HCP_replication
102816,lh,ifrms,SomatomotorA,0,HCP_replication
102816,rh,ifrms,SomatomotorA,0,HCP_replication
102816,lh,ifrms,SomatomotorB,0,HCP_replication
102816,rh,ifrms,SomatomotorB,0,HCP_replication
102816,lh,ifrms,TemporalParietal,0,HCP_replication
102816,rh,ifrms,TemporalParietal,0,HCP_replication
102816,lh,ifrms,VentralAttentionA,0,HCP_replication
102816,rh,ifrms,VentralAttentionA,0,HCP_replication
102816,lh,ifrms,VentralAttentionB,0,HCP_replication
102816,rh,ifrms,VentralAttentionB,0,HCP_replication
102816,lh,ifrms,VisualA,0,HCP_replication
102816,rh,ifrms,VisualA,0,HCP_replication
102816,lh,ifrms,VisualB,0,HCP_replication
102816,rh,ifrms,VisualB,0,HCP_replication
102816,lh,ifrms,VisualC,0,HCP_replication
102816,rh,ifrms,VisualC,0,HCP_replication
103111,lh,spls,Auditory,0,HCP_replication
103111,rh,spls,Auditory,0,HCP_replication
103111,lh,spls,ControlA,0,HCP_replication
103111,rh,spls,ControlA,0,HCP_replication
103111,lh,spls,ControlB,0.0148305084745763,HCP_replication
103111,rh,spls,ControlB,0.42226148409894,HCP_replication
103111,lh,spls,ControlC,0,HCP_replication
103111,rh,spls,ControlC,0.0523446019629226,HCP_replication
103111,lh,spls,DefaultA,0.841063698206555,HCP_replication
103111,rh,spls,DefaultA,0.552674230145867,HCP_replication
103111,lh,spls,DefaultB,0.4212299915754,HCP_replication
103111,rh,spls,DefaultB,0.487722269263336,HCP_replication
103111,lh,spls,DefaultC,0,HCP_replication
103111,rh,spls,DefaultC,0,HCP_replication
103111,lh,spls,DorsalAttentionA,0,HCP_replication
103111,rh,spls,DorsalAttentionA,0,HCP_replication
103111,lh,spls,DorsalAttentionB,0,HCP_replication
103111,rh,spls,DorsalAttentionB,0,HCP_replication
103111,lh,spls,SomatomotorA,0,HCP_replication
103111,rh,spls,SomatomotorA,0,HCP_replication
103111,lh,spls,SomatomotorB,0,HCP_replication
103111,rh,spls,SomatomotorB,0,HCP_replication
103111,lh,spls,TemporalParietal,0,HCP_replication
103111,rh,spls,TemporalParietal,0,HCP_replication
103111,lh,spls,VentralAttentionA,0,HCP_replication
103111,rh,spls,VentralAttentionA,0,HCP_replication
103111,lh,spls,VentralAttentionB,0,HCP_replication
103111,rh,spls,VentralAttentionB,0,HCP_replication
103111,lh,spls,VisualA,0,HCP_replication
103111,rh,spls,VisualA,0,HCP_replication
103111,lh,spls,VisualB,0,HCP_replication
103111,rh,spls,VisualB,0,HCP_replication
103111,lh,spls,VisualC,0,HCP_replication
103111,rh,spls,VisualC,0,HCP_replication
103111,lh,ifrms,Auditory,0,HCP_replication
103111,rh,ifrms,Auditory,0,HCP_replication
103111,lh,ifrms,ControlA,0,HCP_replication
103111,rh,ifrms,ControlA,0,HCP_replication
103111,lh,ifrms,ControlB,0.755813953488372,HCP_replication
103111,rh,ifrms,ControlB,0.257142857142857,HCP_replication
103111,lh,ifrms,ControlC,0.186440677966102,HCP_replication
103111,rh,ifrms,ControlC,0.920353982300885,HCP_replication
103111,lh,ifrms,DefaultA,0.201680672268908,HCP_replication
103111,rh,ifrms,DefaultA,0,HCP_replication
103111,lh,ifrms,DefaultB,0,HCP_replication
103111,rh,ifrms,DefaultB,0,HCP_replication
103111,lh,ifrms,DefaultC,0.301587301587302,HCP_replication
103111,rh,ifrms,DefaultC,0,HCP_replication
103111,lh,ifrms,DorsalAttentionA,0,HCP_replication
103111,rh,ifrms,DorsalAttentionA,0,HCP_replication
103111,lh,ifrms,DorsalAttentionB,0,HCP_replication
103111,rh,ifrms,DorsalAttentionB,0,HCP_replication
103111,lh,ifrms,SomatomotorA,0,HCP_replication
103111,rh,ifrms,SomatomotorA,0,HCP_replication
103111,lh,ifrms,SomatomotorB,0,HCP_replication
103111,rh,ifrms,SomatomotorB,0,HCP_replication
103111,lh,ifrms,TemporalParietal,0,HCP_replication
103111,rh,ifrms,TemporalParietal,0,HCP_replication
103111,lh,ifrms,VentralAttentionA,0,HCP_replication
103111,rh,ifrms,VentralAttentionA,0,HCP_replication
103111,lh,ifrms,VentralAttentionB,0,HCP_replication
103111,rh,ifrms,VentralAttentionB,0,HCP_replication
103111,lh,ifrms,VisualA,0,HCP_replication
103111,rh,ifrms,VisualA,0,HCP_replication
103111,lh,ifrms,VisualB,0,HCP_replication
103111,rh,ifrms,VisualB,0,HCP_replication
103111,lh,ifrms,VisualC,0,HCP_replication
103111,rh,ifrms,VisualC,0,HCP_replication
103414,lh,spls,Auditory,0,HCP_replication
103414,rh,spls,Auditory,0,HCP_replication
103414,lh,spls,ControlA,0,HCP_replication
103414,rh,spls,ControlA,0,HCP_replication
103414,lh,spls,ControlB,0,HCP_replication
103414,rh,spls,ControlB,0.712927756653992,HCP_replication
103414,lh,spls,ControlC,0,HCP_replication
103414,rh,spls,ControlC,0.00882352941176471,HCP_replication
103414,lh,spls,DefaultA,0.796859666339549,HCP_replication
103414,rh,spls,DefaultA,0.577731092436975,HCP_replication
103414,lh,spls,DefaultB,0.504878048780488,HCP_replication
103414,rh,spls,DefaultB,0.0684736091298146,HCP_replication
103414,lh,spls,DefaultC,0,HCP_replication
103414,rh,spls,DefaultC,0,HCP_replication
103414,lh,spls,DorsalAttentionA,0,HCP_replication
103414,rh,spls,DorsalAttentionA,0,HCP_replication
103414,lh,spls,DorsalAttentionB,0,HCP_replication
103414,rh,spls,DorsalAttentionB,0,HCP_replication
103414,lh,spls,SomatomotorA,0,HCP_replication
103414,rh,spls,SomatomotorA,0,HCP_replication
103414,lh,spls,SomatomotorB,0,HCP_replication
103414,rh,spls,SomatomotorB,0,HCP_replication
103414,lh,spls,TemporalParietal,0,HCP_replication
103414,rh,spls,TemporalParietal,0,HCP_replication
103414,lh,spls,VentralAttentionA,0,HCP_replication
103414,rh,spls,VentralAttentionA,0,HCP_replication
103414,lh,spls,VentralAttentionB,0,HCP_replication
103414,rh,spls,VentralAttentionB,0,HCP_replication
103414,lh,spls,VisualA,0,HCP_replication
103414,rh,spls,VisualA,0,HCP_replication
103414,lh,spls,VisualB,0,HCP_replication
103414,rh,spls,VisualB,0,HCP_replication
103414,lh,spls,VisualC,0,HCP_replication
103414,rh,spls,VisualC,0,HCP_replication
103414,lh,ifrms,Auditory,0,HCP_replication
103414,rh,ifrms,Auditory,0,HCP_replication
103414,lh,ifrms,ControlA,0,HCP_replication
103414,rh,ifrms,ControlA,0,HCP_replication
103414,lh,ifrms,ControlB,0.1125,HCP_replication
103414,rh,ifrms,ControlB,0.8,HCP_replication
103414,lh,ifrms,ControlC,0.303370786516854,HCP_replication
103414,rh,ifrms,ControlC,0.0840336134453782,HCP_replication
103414,lh,ifrms,DefaultA,0.864661654135338,HCP_replication
103414,rh,ifrms,DefaultA,0.448979591836735,HCP_replication
103414,lh,ifrms,DefaultB,0,HCP_replication
103414,rh,ifrms,DefaultB,0,HCP_replication
103414,lh,ifrms,DefaultC,0,HCP_replication
103414,rh,ifrms,DefaultC,0,HCP_replication
103414,lh,ifrms,DorsalAttentionA,0,HCP_replication
103414,rh,ifrms,DorsalAttentionA,0,HCP_replication
103414,lh,ifrms,DorsalAttentionB,0,HCP_replication
103414,rh,ifrms,DorsalAttentionB,0,HCP_replication
103414,lh,ifrms,SomatomotorA,0,HCP_replication
103414,rh,ifrms,SomatomotorA,0,HCP_replication
